"TreeID","species","SPlocation","Score","Date","Year","JulianDay"
993,"quercus.robur","Gunnes's hill","2",2011-04-05,"2011",95
995,"quercus.robur","Elm slope","2",2013-04-28,"2013",118
995,"quercus.robur","Elm slope","2",2022-04-20,"2022",110
995,"quercus.robur","Elm slope","2",2011-04-11,"2011",101
995,"quercus.robur","Elm slope","2",2009-04-03,"2009",93
996,"quercus.robur","Elm slope","2",2010-04-27,"2010",117
996,"quercus.robur","Elm slope","2",2013-04-30,"2013",120
996,"quercus.robur","Elm slope","2",2022-04-20,"2022",110
996,"quercus.robur","Elm slope","2",2017-04-06,"2017",96
996,"quercus.robur","Elm slope","2",2016-04-23,"2016",114
996,"quercus.robur","Elm slope","2",2012-04-10,"2012",101
996,"quercus.robur","Elm slope","2",2015-04-19,"2015",109
996,"quercus.robur","Elm slope","2",2011-04-13,"2011",103
998,"quercus.robur","Elm slope","2",2013-04-30,"2013",120
998,"quercus.robur","Elm slope","2",2009-04-13,"2009",103
998,"quercus.robur","Elm slope","2",2011-04-09,"2011",99
1000,"quercus.robur","Elm slope","2",2011-04-09,"2011",99
1000,"quercus.robur","Elm slope","2",2022-04-11,"2022",101
1000,"quercus.robur","Elm slope","2",2021-04-21,"2021",111
1000,"quercus.robur","Elm slope","2",2009-04-15,"2009",105
1000,"quercus.robur","Elm slope","2",2013-05-02,"2013",122
1002,"quercus.robur","Elm slope","2",2009-04-13,"2009",103
1002,"quercus.robur","Elm slope","2",2023-04-28,"2023",118
1002,"quercus.robur","Elm slope","2",2011-04-19,"2011",109
1003,"quercus.robur","Elm slope","2",2021-05-03,"2021",123
1003,"quercus.robur","Elm slope","2",2012-04-14,"2012",105
1003,"quercus.robur","Elm slope","2",2013-04-26,"2013",116
1003,"quercus.robur","Elm slope","2",2016-04-16,"2016",107
1003,"quercus.robur","Elm slope","2",2009-04-09,"2009",99
1005,"quercus.robur","Elm slope","2",2011-04-07,"2011",97
1005,"quercus.robur","Elm slope","2",2013-04-30,"2013",120
1005,"quercus.robur","Elm slope","2",2009-04-15,"2009",105
1016,"quercus.robur","Elm slope","2",2023-04-18,"2023",108
1016,"quercus.robur","Elm slope","2",2011-04-09,"2011",99
1016,"quercus.robur","Elm slope","2",2016-04-16,"2016",107
1016,"quercus.robur","Elm slope","2",2013-04-28,"2013",118
1016,"quercus.robur","Elm slope","2",2015-04-15,"2015",105
1016,"quercus.robur","Elm slope","2",2021-04-27,"2021",117
1016,"quercus.robur","Elm slope","2",2012-04-06,"2012",97
1016,"quercus.robur","Elm slope","2",2018-04-20,"2018",110
1016,"quercus.robur","Elm slope","2",2010-04-23,"2010",113
1017,"quercus.robur","Elm slope","2",2013-04-30,"2013",120
1017,"quercus.robur","Elm slope","2",2011-04-05,"2011",95
1017,"quercus.robur","Elm slope","2",2009-04-09,"2009",99
1018,"quercus.robur","Elm slope","2",2017-04-06,"2017",96
1018,"quercus.robur","Elm slope","2",2016-04-29,"2016",120
1018,"quercus.robur","Elm slope","2",2012-05-04,"2012",125
1018,"quercus.robur","Elm slope","2",2013-05-04,"2013",124
1018,"quercus.robur","Elm slope","2",2015-04-22,"2015",112
1020,"quercus.robur","Elm slope","2",2012-04-22,"2012",113
1020,"quercus.robur","Elm slope","2",2021-04-27,"2021",117
1020,"quercus.robur","Elm slope","2",2018-04-20,"2018",110
1020,"quercus.robur","Elm slope","2",2023-04-28,"2023",118
1020,"quercus.robur","Elm slope","2",2009-04-13,"2009",103
1020,"quercus.robur","Elm slope","2",2013-04-30,"2013",120
1020,"quercus.robur","Elm slope","2",2016-04-18,"2016",109
1024,"quercus.robur","Elm slope","2",2021-04-27,"2021",117
1024,"quercus.robur","Elm slope","2",2009-04-07,"2009",97
1024,"quercus.robur","Elm slope","2",2013-04-30,"2013",120
1046,"quercus.robur","Pound hill field","2",2018-04-17,"2018",107
1046,"quercus.robur","Pound hill field","2",2022-04-12,"2022",102
1046,"quercus.robur","Pound hill field","2",2010-04-16,"2010",106
1058,"quercus.robur","Gunnes's hill","2",2021-04-27,"2021",117
1058,"quercus.robur","Gunnes's hill","2",2022-04-07,"2022",97
1058,"quercus.robur","Gunnes's hill","2",2009-04-09,"2009",99
1058,"quercus.robur","Gunnes's hill","2",2013-04-24,"2013",114
1061,"quercus.robur","Gunnes's hill","2",2023-04-28,"2023",118
1061,"quercus.robur","Gunnes's hill","2",2021-05-03,"2021",123
1061,"quercus.robur","Gunnes's hill","2",2011-04-09,"2011",99
1061,"quercus.robur","Gunnes's hill","2",2013-04-30,"2013",120
1067,"quercus.robur","Gunnes's hill","2",2023-04-28,"2023",118
1067,"quercus.robur","Gunnes's hill","2",2016-04-14,"2016",105
1067,"quercus.robur","Gunnes's hill","2",2010-04-17,"2010",107
1067,"quercus.robur","Gunnes's hill","2",2021-05-03,"2021",123
1067,"quercus.robur","Gunnes's hill","2",2013-04-30,"2013",120
1067,"quercus.robur","Gunnes's hill","2",2017-04-06,"2017",96
1067,"quercus.robur","Gunnes's hill","2",2009-04-17,"2009",107
1067,"quercus.robur","Gunnes's hill","2",2012-03-28,"2012",88
1072,"quercus.robur","Gunnes's hill","2",2009-04-21,"2009",111
1072,"quercus.robur","Gunnes's hill","2",2013-05-04,"2013",124
1072,"quercus.robur","Gunnes's hill","2",2011-04-09,"2011",99
1073,"quercus.robur","Gunnes's hill","2",2013-04-30,"2013",120
1073,"quercus.robur","Gunnes's hill","2",2023-04-28,"2023",118
1073,"quercus.robur","Gunnes's hill","2",2011-04-09,"2011",99
1073,"quercus.robur","Gunnes's hill","2",2009-04-13,"2009",103
1074,"quercus.robur","Gunnes's hill","2",2011-04-05,"2011",95
1074,"quercus.robur","Gunnes's hill","2",2009-04-03,"2009",93
1074,"quercus.robur","Gunnes's hill","2",2021-04-27,"2021",117
1082,"quercus.robur","Elm slope","2",2013-04-30,"2013",120
1082,"quercus.robur","Elm slope","2",2011-04-11,"2011",101
1082,"quercus.robur","Elm slope","2",2009-04-13,"2009",103
1083,"quercus.robur","Elm slope","2",2013-04-28,"2013",118
1083,"quercus.robur","Elm slope","2",2023-04-28,"2023",118
1083,"quercus.robur","Elm slope","2",2012-04-08,"2012",99
1083,"quercus.robur","Elm slope","2",2016-04-18,"2016",109
1083,"quercus.robur","Elm slope","2",2009-04-13,"2009",103
1083,"quercus.robur","Elm slope","2",2011-04-09,"2011",99
1086,"quercus.robur","Elm slope","2",2013-04-26,"2013",116
1086,"quercus.robur","Elm slope","2",2009-04-03,"2009",93
1086,"quercus.robur","Elm slope","2",2011-04-07,"2011",97
1087,"quercus.robur","Elm slope","2",2011-04-09,"2011",99
1087,"quercus.robur","Elm slope","2",2009-04-09,"2009",99
1087,"quercus.robur","Elm slope","2",2013-04-30,"2013",120
1088,"quercus.robur","Elm slope","2",2009-04-09,"2009",99
1088,"quercus.robur","Elm slope","2",2011-04-09,"2011",99
1088,"quercus.robur","Elm slope","2",2013-04-26,"2013",116
1090,"quercus.robur","Elm slope","2",2013-04-30,"2013",120
1090,"quercus.robur","Elm slope","2",2011-04-11,"2011",101
1090,"quercus.robur","Elm slope","2",2009-04-11,"2009",101
1091,"quercus.robur","Elm slope","2",2009-04-21,"2009",111
1091,"quercus.robur","Elm slope","2",2011-04-17,"2011",107
1091,"quercus.robur","Elm slope","2",2015-04-19,"2015",109
1093,"quercus.robur","Mann's copse","2",2015-04-19,"2015",109
1093,"quercus.robur","Mann's copse","2",2013-04-30,"2013",120
1093,"quercus.robur","Mann's copse","2",2016-04-16,"2016",107
1093,"quercus.robur","Mann's copse","2",2021-04-29,"2021",119
1093,"quercus.robur","Mann's copse","2",2012-04-04,"2012",95
1093,"quercus.robur","Mann's copse","2",2010-04-22,"2010",112
1093,"quercus.robur","Mann's copse","2",2017-04-07,"2017",97
1093,"quercus.robur","Mann's copse","2",2018-04-18,"2018",108
1094,"quercus.robur","Mann's copse","2",2012-04-10,"2012",101
1094,"quercus.robur","Mann's copse","2",2022-04-12,"2022",102
1094,"quercus.robur","Mann's copse","2",2018-04-18,"2018",108
1096,"quercus.robur","Mann's copse","2",2021-05-06,"2021",126
1096,"quercus.robur","Mann's copse","2",2013-04-30,"2013",120
1096,"quercus.robur","Mann's copse","2",2016-04-19,"2016",110
1096,"quercus.robur","Mann's copse","2",2012-04-08,"2012",99
1096,"quercus.robur","Mann's copse","2",2023-04-27,"2023",117
1097,"quercus.robur","Mann's copse","2",2012-04-02,"2012",93
1097,"quercus.robur","Mann's copse","2",2016-04-27,"2016",118
1097,"quercus.robur","Mann's copse","2",2018-04-18,"2018",108
1097,"quercus.robur","Mann's copse","2",2010-04-18,"2010",108
1097,"quercus.robur","Mann's copse","2",2022-04-19,"2022",109
1099,"quercus.robur","Mann's copse","2",2010-04-18,"2010",108
1099,"quercus.robur","Mann's copse","2",2012-03-30,"2012",90
1099,"quercus.robur","Mann's copse","2",2022-04-05,"2022",95
1100,"quercus.robur","Mann's copse","2",2021-04-29,"2021",119
1100,"quercus.robur","Mann's copse","2",2015-04-19,"2015",109
1100,"quercus.robur","Mann's copse","2",2023-04-19,"2023",109
1100,"quercus.robur","Mann's copse","2",2022-04-05,"2022",95
1100,"quercus.robur","Mann's copse","2",2018-04-18,"2018",108
1100,"quercus.robur","Mann's copse","2",2013-04-28,"2013",118
1100,"quercus.robur","Mann's copse","2",2016-04-19,"2016",110
1101,"quercus.robur","Mann's copse","2",2022-04-12,"2022",102
1101,"quercus.robur","Mann's copse","2",2012-03-24,"2012",84
1101,"quercus.robur","Mann's copse","2",2013-04-24,"2013",114
1101,"quercus.robur","Mann's copse","2",2015-04-09,"2015",99
1104,"quercus.robur","Mann's copse","2",2022-04-12,"2022",102
1104,"quercus.robur","Mann's copse","2",2018-04-18,"2018",108
1104,"quercus.robur","Mann's copse","2",2012-03-24,"2012",84
1104,"quercus.robur","Mann's copse","2",2010-04-14,"2010",104
1104,"quercus.robur","Mann's copse","2",2015-04-14,"2015",104
1107,"quercus.robur","Mann's copse","2",2010-04-14,"2010",104
1107,"quercus.robur","Mann's copse","2",2012-03-30,"2012",90
1107,"quercus.robur","Mann's copse","2",2018-04-18,"2018",108
1108,"quercus.robur","Mann's copse","2",2013-04-28,"2013",118
1108,"quercus.robur","Mann's copse","2",2012-04-14,"2012",105
1108,"quercus.robur","Mann's copse","2",2010-04-18,"2010",108
1114,"quercus.robur","Mann's copse","2",2012-03-28,"2012",88
1114,"quercus.robur","Mann's copse","2",2022-04-19,"2022",109
1114,"quercus.robur","Mann's copse","2",2010-04-14,"2010",104
1114,"quercus.robur","Mann's copse","2",2013-04-26,"2013",116
1114,"quercus.robur","Mann's copse","2",2018-04-18,"2018",108
1115,"quercus.robur","Mann's copse","2",2012-03-28,"2012",88
1115,"quercus.robur","Mann's copse","2",2021-04-13,"2021",103
1115,"quercus.robur","Mann's copse","2",2010-04-14,"2010",104
1115,"quercus.robur","Mann's copse","2",2023-04-19,"2023",109
1115,"quercus.robur","Mann's copse","2",2013-04-26,"2013",116
1122,"quercus.robur","Elm slope","2",2018-04-20,"2018",110
1122,"quercus.robur","Elm slope","2",2022-04-04,"2022",94
1122,"quercus.robur","Elm slope","2",2023-04-28,"2023",118
1122,"quercus.robur","Elm slope","2",2011-04-09,"2011",99
1125,"quercus.robur","Elm slope","2",2012-04-02,"2012",93
1125,"quercus.robur","Elm slope","2",2013-04-30,"2013",120
1125,"quercus.robur","Elm slope","2",2018-04-20,"2018",110
1125,"quercus.robur","Elm slope","2",2009-04-23,"2009",113
1125,"quercus.robur","Elm slope","2",2016-04-17,"2016",108
1125,"quercus.robur","Elm slope","2",2017-04-10,"2017",100
1125,"quercus.robur","Elm slope","2",2015-04-22,"2015",112
1126,"quercus.robur","Elm slope","2",2022-04-11,"2022",101
1126,"quercus.robur","Elm slope","2",2021-04-27,"2021",117
1126,"quercus.robur","Elm slope","2",2018-04-20,"2018",110
1128,"quercus.robur","Elm slope","2",2012-04-10,"2012",101
1128,"quercus.robur","Elm slope","2",2011-04-09,"2011",99
1128,"quercus.robur","Elm slope","2",2016-04-17,"2016",108
1128,"quercus.robur","Elm slope","2",2018-04-20,"2018",110
1131,"quercus.robur","Gunnes's hill","2",2009-04-13,"2009",103
1131,"quercus.robur","Gunnes's hill","2",2023-04-28,"2023",118
1131,"quercus.robur","Gunnes's hill","2",2011-04-09,"2011",99
1133,"quercus.robur","Gunnes's hill","2",2013-05-04,"2013",124
1133,"quercus.robur","Gunnes's hill","2",2009-04-13,"2009",103
1133,"quercus.robur","Gunnes's hill","2",2011-04-09,"2011",99
1134,"quercus.robur","Gunnes's hill","2",2022-04-28,"2022",118
1134,"quercus.robur","Gunnes's hill","2",2012-04-20,"2012",111
1134,"quercus.robur","Gunnes's hill","2",2013-05-06,"2013",126
1134,"quercus.robur","Gunnes's hill","2",2011-04-11,"2011",101
1134,"quercus.robur","Gunnes's hill","2",2010-04-27,"2010",117
1134,"quercus.robur","Gunnes's hill","2",2015-04-26,"2015",116
1134,"quercus.robur","Gunnes's hill","2",2017-04-13,"2017",103
1135,"quercus.robur","Gunnes's hill","2",2022-04-25,"2022",115
1135,"quercus.robur","Gunnes's hill","2",2013-05-02,"2013",122
1135,"quercus.robur","Gunnes's hill","2",2018-04-20,"2018",110
1137,"quercus.robur","Gunnes's hill","2",2022-04-11,"2022",101
1137,"quercus.robur","Gunnes's hill","2",2015-04-19,"2015",109
1137,"quercus.robur","Gunnes's hill","2",2011-04-11,"2011",101
1137,"quercus.robur","Gunnes's hill","2",2012-04-14,"2012",105
1137,"quercus.robur","Gunnes's hill","2",2023-04-28,"2023",118
1137,"quercus.robur","Gunnes's hill","2",2016-04-18,"2016",109
1137,"quercus.robur","Gunnes's hill","2",2017-04-11,"2017",101
1137,"quercus.robur","Gunnes's hill","2",2009-04-13,"2009",103
1138,"quercus.robur","Gunnes's hill","2",2009-04-13,"2009",103
1138,"quercus.robur","Gunnes's hill","2",2013-04-28,"2013",118
1138,"quercus.robur","Gunnes's hill","2",2011-04-11,"2011",101
1141,"quercus.robur","Gunnes's hill","2",2013-05-02,"2013",122
1141,"quercus.robur","Gunnes's hill","2",2011-04-07,"2011",97
1141,"quercus.robur","Gunnes's hill","2",2009-04-09,"2009",99
1143,"quercus.robur","Gunnes's hill","2",2022-04-07,"2022",97
1143,"quercus.robur","Gunnes's hill","2",2016-04-17,"2016",108
1143,"quercus.robur","Gunnes's hill","2",2013-04-28,"2013",118
1143,"quercus.robur","Gunnes's hill","2",2009-04-07,"2009",97
1143,"quercus.robur","Gunnes's hill","2",2012-03-28,"2012",88
1143,"quercus.robur","Gunnes's hill","2",2010-04-17,"2010",107
1144,"quercus.robur","Gunnes's hill","2",2022-04-11,"2022",101
1144,"quercus.robur","Gunnes's hill","2",2011-04-09,"2011",99
1144,"quercus.robur","Gunnes's hill","2",2018-04-20,"2018",110
1144,"quercus.robur","Gunnes's hill","2",2009-04-09,"2009",99
1150,"quercus.robur","Cheapside field","2",2012-04-11,"2012",102
1150,"quercus.robur","Cheapside field","2",2013-05-04,"2013",124
1150,"quercus.robur","Cheapside field","2",2010-04-30,"2010",120
1151,"quercus.robur","Pound hill field","2",2010-04-22,"2010",112
1151,"quercus.robur","Pound hill field","2",2018-04-14,"2018",104
1151,"quercus.robur","Pound hill field","2",2022-04-05,"2022",95
1152,"quercus.robur","Pound hill field","2",2010-04-16,"2010",106
1152,"quercus.robur","Pound hill field","2",2012-04-03,"2012",94
1152,"quercus.robur","Pound hill field","2",2018-04-17,"2018",107
1154,"quercus.robur","Pound hill field","2",2012-04-03,"2012",94
1154,"quercus.robur","Pound hill field","2",2010-04-18,"2010",108
1154,"quercus.robur","Pound hill field","2",2022-04-08,"2022",98
1154,"quercus.robur","Pound hill field","2",2018-04-17,"2018",107
1158,"quercus.robur","Pound hill field","2",2018-04-17,"2018",107
1158,"quercus.robur","Pound hill field","2",2022-04-22,"2022",112
1158,"quercus.robur","Pound hill field","2",2016-04-27,"2016",118
1158,"quercus.robur","Pound hill field","2",2012-04-13,"2012",104
1158,"quercus.robur","Pound hill field","2",2010-05-02,"2010",122
1162,"quercus.robur","Pound hill field","2",2013-04-24,"2013",114
1162,"quercus.robur","Pound hill field","2",2012-03-27,"2012",87
1162,"quercus.robur","Pound hill field","2",2021-04-13,"2021",103
1162,"quercus.robur","Pound hill field","2",2022-04-05,"2022",95
1162,"quercus.robur","Pound hill field","2",2015-04-09,"2015",99
1162,"quercus.robur","Pound hill field","2",2010-04-08,"2010",98
1162,"quercus.robur","Pound hill field","2",2018-04-14,"2018",104
1163,"quercus.robur","Pound hill field","2",2012-03-27,"2012",87
1163,"quercus.robur","Pound hill field","2",2018-04-14,"2018",104
1163,"quercus.robur","Pound hill field","2",2022-04-08,"2022",98
1163,"quercus.robur","Pound hill field","2",2021-04-29,"2021",119
1163,"quercus.robur","Pound hill field","2",2015-04-09,"2015",99
1163,"quercus.robur","Pound hill field","2",2010-04-14,"2010",104
1165,"quercus.robur","Pound hill field","2",2012-03-23,"2012",83
1165,"quercus.robur","Pound hill field","2",2010-04-14,"2010",104
1165,"quercus.robur","Pound hill field","2",2018-04-17,"2018",107
1169,"quercus.robur","Gunnes's hill","2",2011-04-07,"2011",97
1169,"quercus.robur","Gunnes's hill","2",2013-04-28,"2013",118
1169,"quercus.robur","Gunnes's hill","2",2009-04-11,"2009",101
1170,"quercus.robur","Gunnes's hill","2",2011-04-07,"2011",97
1170,"quercus.robur","Gunnes's hill","2",2009-04-11,"2009",101
1170,"quercus.robur","Gunnes's hill","2",2013-04-30,"2013",120
1172,"quercus.robur","Elm slope","2",2009-04-09,"2009",99
1172,"quercus.robur","Elm slope","2",2013-04-26,"2013",116
1172,"quercus.robur","Elm slope","2",2011-04-03,"2011",93
1173,"quercus.robur","Elm slope","2",2011-04-07,"2011",97
1173,"quercus.robur","Elm slope","2",2009-04-11,"2009",101
1173,"quercus.robur","Elm slope","2",2013-04-30,"2013",120
1176,"quercus.robur","Elm slope","2",2013-04-26,"2013",116
1176,"quercus.robur","Elm slope","2",2011-04-07,"2011",97
1176,"quercus.robur","Elm slope","2",2009-03-29,"2009",88
1177,"quercus.robur","Gunnes's hill","2",2009-04-13,"2009",103
1177,"quercus.robur","Gunnes's hill","2",2016-04-26,"2016",117
1177,"quercus.robur","Gunnes's hill","2",2012-04-20,"2012",111
1177,"quercus.robur","Gunnes's hill","2",2010-04-27,"2010",117
1177,"quercus.robur","Gunnes's hill","2",2015-04-28,"2015",118
1177,"quercus.robur","Gunnes's hill","2",2017-04-10,"2017",100
1178,"quercus.robur","Gunnes's hill","2",2011-04-07,"2011",97
1178,"quercus.robur","Gunnes's hill","2",2009-04-07,"2009",97
1178,"quercus.robur","Gunnes's hill","2",2013-04-28,"2013",118
1180,"quercus.robur","Elm slope","2",2011-04-09,"2011",99
1180,"quercus.robur","Elm slope","2",2022-04-25,"2022",115
1180,"quercus.robur","Elm slope","2",2012-04-10,"2012",101
1180,"quercus.robur","Elm slope","2",2009-04-09,"2009",99
1180,"quercus.robur","Elm slope","2",2013-04-30,"2013",120
1181,"quercus.robur","Elm slope","2",2022-04-20,"2022",110
1181,"quercus.robur","Elm slope","2",2017-04-22,"2017",112
1181,"quercus.robur","Elm slope","2",2016-05-03,"2016",124
1182,"quercus.robur","Elm slope","2",2021-05-03,"2021",123
1182,"quercus.robur","Elm slope","2",2011-04-09,"2011",99
1182,"quercus.robur","Elm slope","2",2013-04-30,"2013",120
1182,"quercus.robur","Elm slope","2",2009-04-13,"2009",103
1184,"quercus.robur","Elm slope","2",2011-04-07,"2011",97
1184,"quercus.robur","Elm slope","2",2022-04-11,"2022",101
1184,"quercus.robur","Elm slope","2",2012-04-02,"2012",93
1184,"quercus.robur","Elm slope","2",2009-04-11,"2009",101
1184,"quercus.robur","Elm slope","2",2016-04-16,"2016",107
1184,"quercus.robur","Elm slope","2",2013-04-30,"2013",120
1184,"quercus.robur","Elm slope","2",2010-04-23,"2010",113
1187,"quercus.robur","Elm slope","2",2009-04-05,"2009",95
1187,"quercus.robur","Elm slope","2",2018-04-20,"2018",110
1187,"quercus.robur","Elm slope","2",2022-04-11,"2022",101
1187,"quercus.robur","Elm slope","2",2011-04-09,"2011",99
1187,"quercus.robur","Elm slope","2",2013-05-02,"2013",122
1189,"quercus.robur","Gunnes's hill","2",2013-04-30,"2013",120
1189,"quercus.robur","Gunnes's hill","2",2009-04-07,"2009",97
1189,"quercus.robur","Gunnes's hill","2",2011-04-09,"2011",99
1195,"quercus.robur","Elm slope","2",2011-04-09,"2011",99
1195,"quercus.robur","Elm slope","2",2013-04-28,"2013",118
1195,"quercus.robur","Elm slope","2",2021-04-27,"2021",117
1196,"quercus.robur","Elm slope","2",2011-04-07,"2011",97
1196,"quercus.robur","Elm slope","2",2022-04-11,"2022",101
1196,"quercus.robur","Elm slope","2",2023-04-28,"2023",118
1196,"quercus.robur","Elm slope","2",2021-04-27,"2021",117
1196,"quercus.robur","Elm slope","2",2009-04-19,"2009",109
1197,"quercus.robur","Elm slope","2",2022-04-11,"2022",101
1197,"quercus.robur","Elm slope","2",2013-04-30,"2013",120
1197,"quercus.robur","Elm slope","2",2021-05-03,"2021",123
1198,"quercus.robur","Elm slope","2",2022-04-11,"2022",101
1198,"quercus.robur","Elm slope","2",2009-04-11,"2009",101
1198,"quercus.robur","Elm slope","2",2011-04-07,"2011",97
1202,"quercus.robur","Gunnes's hill","2",2013-04-28,"2013",118
1202,"quercus.robur","Gunnes's hill","2",2011-04-07,"2011",97
1202,"quercus.robur","Gunnes's hill","2",2021-05-03,"2021",123
1203,"quercus.robur","Gunnes's hill","2",2022-04-11,"2022",101
1203,"quercus.robur","Gunnes's hill","2",2016-04-14,"2016",105
1203,"quercus.robur","Gunnes's hill","2",2015-04-18,"2015",108
1203,"quercus.robur","Gunnes's hill","2",2009-04-09,"2009",99
1203,"quercus.robur","Gunnes's hill","2",2012-04-02,"2012",93
1203,"quercus.robur","Gunnes's hill","2",2013-04-30,"2013",120
1203,"quercus.robur","Gunnes's hill","2",2011-04-07,"2011",97
1205,"quercus.robur","Gunnes's hill","2",2013-04-28,"2013",118
1205,"quercus.robur","Gunnes's hill","2",2021-04-27,"2021",117
1205,"quercus.robur","Gunnes's hill","2",2012-04-04,"2012",95
1205,"quercus.robur","Gunnes's hill","2",2015-04-13,"2015",103
1205,"quercus.robur","Gunnes's hill","2",2009-04-07,"2009",97
1205,"quercus.robur","Gunnes's hill","2",2011-04-07,"2011",97
1205,"quercus.robur","Gunnes's hill","2",2023-04-18,"2023",108
1206,"quercus.robur","Gunnes's hill","2",2009-04-05,"2009",95
1206,"quercus.robur","Gunnes's hill","2",2013-04-22,"2013",112
1206,"quercus.robur","Gunnes's hill","2",2011-04-07,"2011",97
1207,"quercus.robur","Gunnes's hill","2",2013-04-28,"2013",118
1207,"quercus.robur","Gunnes's hill","2",2009-04-03,"2009",93
1207,"quercus.robur","Gunnes's hill","2",2011-04-07,"2011",97
1208,"quercus.robur","Gunnes's hill","2",2021-04-08,"2021",98
1208,"quercus.robur","Gunnes's hill","2",2022-04-07,"2022",97
1208,"quercus.robur","Gunnes's hill","2",2010-04-15,"2010",105
1208,"quercus.robur","Gunnes's hill","2",2018-04-16,"2018",106
1208,"quercus.robur","Gunnes's hill","2",2009-04-05,"2009",95
1208,"quercus.robur","Gunnes's hill","2",2013-04-24,"2013",114
1208,"quercus.robur","Gunnes's hill","2",2012-03-24,"2012",84
1208,"quercus.robur","Gunnes's hill","2",2011-04-05,"2011",95
1209,"quercus.robur","Gunnes's hill","2",2011-04-05,"2011",95
1209,"quercus.robur","Gunnes's hill","2",2013-04-24,"2013",114
1209,"quercus.robur","Gunnes's hill","2",2009-04-05,"2009",95
1210,"quercus.robur","Gunnes's hill","2",2018-04-20,"2018",110
1210,"quercus.robur","Gunnes's hill","2",2022-04-11,"2022",101
1210,"quercus.robur","Gunnes's hill","2",2013-04-30,"2013",120
1210,"quercus.robur","Gunnes's hill","2",2009-04-13,"2009",103
1211,"quercus.robur","Gunnes's hill","2",2012-03-26,"2012",86
1211,"quercus.robur","Gunnes's hill","2",2011-04-05,"2011",95
1211,"quercus.robur","Gunnes's hill","2",2016-04-14,"2016",105
1211,"quercus.robur","Gunnes's hill","2",2010-04-21,"2010",111
1211,"quercus.robur","Gunnes's hill","2",2023-04-18,"2023",108
1213,"quercus.robur","Gunnes's hill","2",2022-04-12,"2022",102
1213,"quercus.robur","Gunnes's hill","2",2023-04-18,"2023",108
1213,"quercus.robur","Gunnes's hill","2",2021-04-21,"2021",111
1214,"quercus.robur","Gunnes's hill","2",2009-04-15,"2009",105
1214,"quercus.robur","Gunnes's hill","2",2013-04-30,"2013",120
1214,"quercus.robur","Gunnes's hill","2",2011-04-07,"2011",97
1215,"quercus.robur","Gunnes's hill","2",2009-04-03,"2009",93
1215,"quercus.robur","Gunnes's hill","2",2023-04-18,"2023",108
1215,"quercus.robur","Gunnes's hill","2",2021-04-21,"2021",111
1215,"quercus.robur","Gunnes's hill","2",2012-03-28,"2012",88
1215,"quercus.robur","Gunnes's hill","2",2016-04-14,"2016",105
1215,"quercus.robur","Gunnes's hill","2",2011-04-07,"2011",97
1215,"quercus.robur","Gunnes's hill","2",2013-04-30,"2013",120
1215,"quercus.robur","Gunnes's hill","2",2010-04-19,"2010",109
1216,"quercus.robur","Gunnes's hill","2",2011-04-07,"2011",97
1216,"quercus.robur","Gunnes's hill","2",2023-04-28,"2023",118
1216,"quercus.robur","Gunnes's hill","2",2009-04-13,"2009",103
1216,"quercus.robur","Gunnes's hill","2",2013-05-02,"2013",122
1220,"quercus.robur","Gunnes's hill","2",2011-04-07,"2011",97
1220,"quercus.robur","Gunnes's hill","2",2009-04-03,"2009",93
1220,"quercus.robur","Gunnes's hill","2",2013-04-30,"2013",120
1221,"quercus.robur","Gunnes's hill","2",2009-04-13,"2009",103
1221,"quercus.robur","Gunnes's hill","2",2013-05-02,"2013",122
1221,"quercus.robur","Gunnes's hill","2",2022-04-11,"2022",101
1222,"quercus.robur","Gunnes's hill","2",2022-04-20,"2022",110
1222,"quercus.robur","Gunnes's hill","2",2011-04-15,"2011",105
1222,"quercus.robur","Gunnes's hill","2",2013-05-08,"2013",128
1225,"quercus.robur","Gunnes's hill","2",2010-04-23,"2010",113
1225,"quercus.robur","Gunnes's hill","2",2017-04-15,"2017",105
1225,"quercus.robur","Gunnes's hill","2",2011-04-09,"2011",99
1225,"quercus.robur","Gunnes's hill","2",2016-04-14,"2016",105
1225,"quercus.robur","Gunnes's hill","2",2013-05-02,"2013",122
1231,"quercus.robur","Gunnes's hill","2",2009-04-19,"2009",109
1231,"quercus.robur","Gunnes's hill","2",2011-04-15,"2011",105
1231,"quercus.robur","Gunnes's hill","2",2013-05-04,"2013",124
1232,"quercus.robur","Gunnes's hill","2",2013-04-26,"2013",116
1232,"quercus.robur","Gunnes's hill","2",2009-04-03,"2009",93
1232,"quercus.robur","Gunnes's hill","2",2011-04-07,"2011",97
1233,"quercus.robur","Gunnes's hill","2",2011-04-09,"2011",99
1233,"quercus.robur","Gunnes's hill","2",2023-04-18,"2023",108
1233,"quercus.robur","Gunnes's hill","2",2009-04-11,"2009",101
1233,"quercus.robur","Gunnes's hill","2",2013-04-24,"2013",114
1235,"quercus.robur","Gunnes's hill","2",2013-04-28,"2013",118
1235,"quercus.robur","Gunnes's hill","2",2011-04-09,"2011",99
1235,"quercus.robur","Gunnes's hill","2",2009-04-05,"2009",95
1236,"quercus.robur","Gunnes's hill","2",2013-04-28,"2013",118
1236,"quercus.robur","Gunnes's hill","2",2009-04-03,"2009",93
1236,"quercus.robur","Gunnes's hill","2",2011-04-05,"2011",95
1236,"quercus.robur","Gunnes's hill","2",2018-04-16,"2018",106
